iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRL,Europe,Ireland,16/08/2021,321993,0,1730.714,5087,0,2.286,64102.345,0,344.55,1012.72,0,0.455,1.09,,,,,,,,,6455495,15775,1294.588,3.164,20899,4.191,0.08,12.5,tests performed,6574728,3605851,3202137,,40322,34904,130.89,71.79,63.75,,6949,12395,0.247,5023108,,,,
IRL,Europe,Ireland,17/08/2021,321993,0,1730.714,5087,0,2.286,64102.345,0,344.55,1012.72,0,0.455,1.08,,,,,,,,,6474204,18709,1298.34,3.752,20909,4.193,0.08,12.5,tests performed,6616455,3621766,3228609,,41727,35295,131.72,72.1,64.28,,7027,13566,0.27,5023108,,,,
IRL,Europe,Ireland,18/08/2021,321993,0,1730.714,5087,0,2.286,64102.345,0,344.55,1012.72,0,0.455,1.08,,,,,,,,,6498129,23925,1303.137,4.798,20865,4.184,0.08,12.5,tests performed,6654152,3633706,3254911,,37697,34109,132.47,72.34,64.8,,6790,14176,0.282,5023108,,,,
IRL,Europe,Ireland,19/08/2021,321993,0,1730.714,5087,0,2.286,64102.345,0,344.55,1012.72,0,0.455,1.07,,,,,,,,,6521030,22901,1307.73,4.593,21049,4.221,0.08,12.5,tests performed,6692015,3649266,3277900,,37863,33790,133.22,72.65,65.26,,6727,14708,0.293,5023108,,,,
IRL,Europe,Ireland,20/08/2021,321993,0,1730.714,5087,0,2.286,64102.345,0,344.55,1012.72,0,0.455,1.07,,,,,,,,,6542253,21223,1311.986,4.256,20860,4.183,0.09,11.1,tests performed,6712198,3661432,3286163,,20183,33200,133.63,72.89,65.42,,6609,13811,0.275,5023108,,,,
IRL,Europe,Ireland,21/08/2021,321993,0,1730.714,5087,0,2.286,64102.345,0,344.55,1012.72,0,0.455,1.06,,,,,,,,,6564836,22583,1316.515,4.529,20762,4.164,0.09,11.1,tests performed,6732644,3669608,3298595,,20446,33147,134.03,73.05,65.67,,6599,12541,0.25,5023108,,,,
IRL,Europe,Ireland,22/08/2021,334382,12389,1769.857,5102,15,2.143,66568.746,2466.401,352.343,1015.706,2.986,0.427,1.05,,,249,49.571,30,5.929,271,53.953,6582906,18070,1320.139,3.624,20455,4.102,0.09,11.1,tests performed,6759269,3680801,3314321,,26625,32123,134.56,73.28,65.98,,6395,12625,0.251,5023108,2939.8994,5.62,11.84,589.5688
IRL,Europe,Ireland,23/08/2021,334382,0,1769.857,5102,0,2.143,66568.746,0,352.343,1015.706,0,0.427,1.05,,,,,,,,,6597827,14921,1323.131,2.992,20333,4.078,0.09,11.1,tests performed,6792333,3690917,3337653,,33064,31086,135.22,73.48,66.45,,6189,12152,0.242,5023108,,,,
IRL,Europe,Ireland,24/08/2021,334382,0,1769.857,5102,0,2.143,66568.746,0,352.343,1015.706,0,0.427,1.04,,,,,,,,,6616247,18420,1326.825,3.694,20292,4.069,0.09,11.1,tests performed,6821647,3700662,3357541,,29314,29313,135.81,73.67,66.84,,5836,11271,0.224,5023108,,,,
IRL,Europe,Ireland,25/08/2021,334382,0,1769.857,5102,0,2.143,66568.746,0,352.343,1015.706,0,0.427,1.03,,,,,,,,,6640085,23838,1331.605,4.78,20279,4.067,0.09,11.1,tests performed,6850104,3709644,3377386,,28457,27993,136.37,73.85,67.24,,5573,10848,0.216,5023108,,,,
IRL,Europe,Ireland,26/08/2021,334382,0,1769.857,5102,0,2.143,66568.746,0,352.343,1015.706,0,0.427,1.02,,,,,,,,,6663114,23029,1336.224,4.618,20298,4.071,0.09,11.1,tests performed,6879546,3719826,3397078,,29442,26790,136.96,74.05,67.63,,5333,10080,0.201,5023108,,,,
IRL,Europe,Ireland,27/08/2021,334382,0,1769.857,5102,0,2.143,66568.746,0,352.343,1015.706,0,0.427,1.01,,,,,,,,,6685033,21919,1340.619,4.396,20397,4.09,0.09,11.1,tests performed,6897602,3729921,3405194,,18056,26486,137.32,74.26,67.79,,5273,9784,0.195,5023108,,,,
IRL,Europe,Ireland,28/08/2021,334382,0,1769.857,5102,0,2.143,66568.746,0,352.343,1015.706,0,0.427,1,,,,,,,,,6705343,20310,1344.692,4.073,20072,4.025,0.09,11.1,tests performed,6915653,3738759,3414437,,18051,26144,137.68,74.43,67.97,,5205,9879,0.197,5023108,,,,
IRL,Europe,Ireland,29/08/2021,347148,12766,1823.714,5130,28,4,69110.2,2541.454,363.065,1021.28,5.574,0.796,0.99,,,323,64.303,32,6.324,316,62.846,6723212,17869,1348.276,3.583,20044,4.02,0.09,11.1,tests performed,6932007,3743927,3425708,,16354,24677,138,74.53,68.2,,4913,9018,0.18,5023108,2982.2993,5.64,7.8,598.07166
IRL,Europe,Ireland,30/08/2021,347148,0,1823.714,5130,0,4,69110.2,0,363.065,1021.28,0,0.796,0.98,,,,,,,,,6737739,14527,1351.189,2.913,19987,4.008,0.09,11.1,tests performed,6949182,3748168,3438788,,17175,22407,138.34,74.62,68.46,,4461,8179,0.163,5023108,,,,
IRL,Europe,Ireland,31/08/2021,347148,0,1823.714,5130,0,4,69110.2,0,363.065,1021.28,0,0.796,0.98,,,,,,,,,6756423,18684,1354.936,3.747,20025,4.016,0.08,12.5,tests performed,6966977,3753367,3451569,,17795,20761,138.7,74.72,68.71,,4133,7529,0.15,5023108,,,,
IRL,Europe,Ireland,01/09/2021,347148,0,1823.714,5130,0,4,69110.2,0,363.065,1021.28,0,0.796,0.98,,,,,,,,,6780447,24024,1359.754,4.818,20052,4.021,0.08,12.5,tests performed,6984654,3758636,3464226,,17677,19221,139.05,74.83,68.97,,3827,6999,0.139,5023108,,,,
IRL,Europe,Ireland,02/09/2021,347148,0,1823.714,5130,0,4,69110.2,0,363.065,1021.28,0,0.796,0.98,,,,,,,,,6802279,21832,1364.132,4.378,19881,3.987,0.08,12.5,tests performed,7005751,3763597,3480529,,21097,18029,139.47,74.93,69.29,,3589,6253,0.124,5023108,,,,
IRL,Europe,Ireland,03/09/2021,347148,0,1823.714,5130,0,4,69110.2,0,363.065,1021.28,0,0.796,0.98,,,,,,,,,6823591,21312,1368.406,4.274,19794,3.969,0.08,12.5,tests performed,7021126,3768369,3491268,,15375,17646,139.78,75.02,69.5,,3513,5493,0.109,5023108,,,,
IRL,Europe,Ireland,04/09/2021,347148,0,1823.714,5130,0,4,69110.2,0,363.065,1021.28,0,0.796,0.98,,,,,,,,,6845319,21728,1372.763,4.357,19997,4.01,0.07,14.3,tests performed,7038358,3773682,3503188,,17232,17529,140.12,75.13,69.74,,3490,4989,0.099,5023108,,,,
IRL,Europe,Ireland,05/09/2021,358472,11324,1617.714,5174,44,6.286,71364.581,2254.381,322.054,1030.04,8.76,1.251,0.97,,,360,71.669,27,5.336,273,54.348,6863407,18088,1376.39,3.627,20028,4.016,0.07,14.3,tests performed,7050337,3775938,3512988,,11979,16904,140.36,75.17,69.94,,3365,4573,0.091,5023108,3055.2993,5.72,13.42,612.7111
IRL,Europe,Ireland,06/09/2021,358472,0,1617.714,5174,0,6.286,71364.581,0,322.054,1030.04,0,1.251,0.97,,,,,,,,,6880917,17510,1379.902,3.511,20454,4.102,0.07,14.3,tests performed,7063616,3779152,3523215,,13279,16348,140.62,75.24,70.14,,3255,4426,0.088,5023108,,,,
IRL,Europe,Ireland,07/09/2021,358472,0,1617.714,5174,0,6.286,71364.581,0,322.054,1030.04,0,1.251,0.97,,,,,,,,,6901502,20585,1384.03,4.128,20726,4.156,0.07,14.3,tests performed,7081258,3781961,3538239,,17642,16326,140.97,75.29,70.44,,3250,4085,0.081,5023108,,,,
IRL,Europe,Ireland,08/09/2021,358472,0,1617.714,5174,0,6.286,71364.581,0,322.054,1030.04,0,1.251,0.97,,,,,,,,,6928173,26671,1389.379,5.349,21104,4.232,0.06,16.7,tests performed,7099392,3785234,3553238,,18134,16391,141.33,75.36,70.74,,3263,3800,0.076,5023108,,,,
IRL,Europe,Ireland,09/09/2021,358472,0,1617.714,5174,0,6.286,71364.581,0,322.054,1030.04,0,1.251,0.96,,,,,,,,,6954667,26494,1394.692,5.313,21770,4.366,0.06,16.7,tests performed,7116878,3788752,3567322,,17486,15875,141.68,75.43,71.02,,3160,3594,0.072,5023108,,,,
IRL,Europe,Ireland,10/09/2021,358472,0,1617.714,5174,0,6.286,71364.581,0,322.054,1030.04,0,1.251,0.96,,,,,,,,,6981367,26700,1400.046,5.354,22539,4.52,0.06,16.7,tests performed,7130876,3791391,3578743,,13998,15679,141.96,75.48,71.25,,3121,3289,0.065,5023108,,,,
IRL,Europe,Ireland,11/09/2021,358472,0,1617.714,5174,0,6.286,71364.581,0,322.054,1030.04,0,1.251,0.95,,,,,,,,,7007763,26396,1405.34,5.293,23206,4.654,0.06,16.7,tests performed,7145818,3793439,3591638,,14942,15351,142.26,75.52,71.5,,3056,2822,0.056,5023108,,,,
IRL,Europe,Ireland,12/09/2021,368383,9911,1415.857,5219,45,6.429,73337.663,1973.081,281.869,1038.998,8.959,1.28,0.94,,,335,66.692,27,5.336,251,50,7027990,20227,1409.396,4.056,23512,4.715,0.06,16.7,tests performed,7155273,3795123,3599462,,9455,14991,142.45,75.55,71.66,,2984,2741,0.055,5023108,3150.8994,5.84,17.28,631.8828
IRL,Europe,Ireland,13/09/2021,368383,0,1415.857,5219,0,6.429,73337.663,0,281.869,1038.998,0,1.28,0.94,,,,,,,,,7048182,20192,1413.445,4.049,23895,4.792,0.06,16.7,tests performed,7167735,3796769,3610360,,12462,14874,142.7,75.59,71.88,,2961,2517,0.05,5023108,,,,
IRL,Europe,Ireland,14/09/2021,368383,0,1415.857,5219,0,6.429,73337.663,0,281.869,1038.998,0,1.28,0.93,,,,,,,,,7071245,23063,1418.07,4.625,24249,4.863,0.06,16.7,tests performed,7183565,3800202,3622895,,15830,14615,143.01,75.65,72.12,,2910,2606,0.052,5023108,,,,
IRL,Europe,Ireland,15/09/2021,368383,0,1415.857,5219,0,6.429,73337.663,0,281.869,1038.998,0,1.28,0.93,,,,,,,,,7101547,30302,1424.147,6.077,24768,4.967,0.05,20,tests performed,7196199,3802242,3633605,,12634,13830,143.26,75.7,72.34,,2753,2430,0.048,5023108,,,,
IRL,Europe,Ireland,16/09/2021,368383,0,1415.857,5219,0,6.429,73337.663,0,281.869,1038.998,0,1.28,0.93,,,,,,,,,7130392,28845,1429.932,5.785,25104,5.034,0.05,20,tests performed,7213502,3804905,3648341,,17303,13803,143.61,75.75,72.63,,2748,2308,0.046,5023108,,,,
IRL,Europe,Ireland,17/09/2021,368383,0,1415.857,5219,0,6.429,73337.663,0,281.869,1038.998,0,1.28,0.93,,,,,,,,,7157300,26908,1435.328,5.396,25133,5.04,0.05,20,tests performed,7227098,3807247,3659643,,13596,13746,143.88,75.79,72.86,,2737,2265,0.045,5023108,,,,
IRL,Europe,Ireland,18/09/2021,368383,0,1415.857,5219,0,6.429,73337.663,0,281.869,1038.998,0,1.28,0.93,,,,,,,,,7184671,27371,1440.817,5.489,25273,5.068,0.05,20,tests performed,7237483,3809129,3668162,,10385,13095,144.08,75.83,73.03,,2607,2241,0.045,5023108,,,,
IRL,Europe,Ireland,19/09/2021,377223,8840,1262.857,5265,46,6.571,75097.529,1759.867,251.41,1048.156,9.158,1.308,0.93,,,292,58.131,25,4.941,269,53.557,7207402,22731,1445.375,4.558,25630,5.14,0.05,20,tests performed,7244144,3810133,3673854,,6661,12696,144.22,75.85,73.14,,2528,2144,0.043,5023108,3164.2993,5.8,2.34,634.57
IRL,Europe,Ireland,20/09/2021,377223,0,1262.857,5265,0,6.571,75097.529,0,251.41,1048.156,0,1.308,0.94,,,,,,,,,7227249,19847,1449.356,3.98,25581,5.13,0.05,20,tests performed,7252417,3811705,3680645,,8273,12097,144.38,75.88,73.27,,2408,2134,0.042,5023108,,,,
IRL,Europe,Ireland,21/09/2021,377223,0,1262.857,5265,0,6.571,75097.529,0,251.41,1048.156,0,1.308,0.94,,,,,,,,,7250238,22989,1453.966,4.61,25570,5.128,0.05,20,tests performed,7262605,3813707,3688928,,10188,11291,144.58,75.92,73.44,,2248,1929,0.038,5023108,,,,
IRL,Europe,Ireland,22/09/2021,377223,0,1262.857,5265,0,6.571,75097.529,0,251.41,1048.156,0,1.308,0.94,,,,,,,,,7280179,29941,1459.97,6.004,25519,5.118,0.05,20,tests performed,7273139,3815491,3697767,,10534,10991,144.79,75.96,73.62,,2188,1893,0.038,5023108,,,,
IRL,Europe,Ireland,23/09/2021,377223,0,1262.857,5265,0,6.571,75097.529,0,251.41,1048.156,0,1.308,0.94,,,,,,,,,7307699,27520,1465.489,5.519,25330,5.08,0.05,20,tests performed,7282556,3817491,3705265,,9417,9865,144.98,76,73.76,,1964,1798,0.036,5023108,,,,
IRL,Europe,Ireland,24/09/2021,377223,0,1262.857,5265,0,6.571,75097.529,0,251.41,1048.156,0,1.308,0.94,,,,,,,,,7334156,26457,1470.795,5.306,25265,5.067,0.05,20,tests performed,7291670,3819973,3711950,,9114,9225,145.16,76.05,73.9,,1837,1818,0.036,5023108,,,,
IRL,Europe,Ireland,25/09/2021,377223,0,1262.857,5265,0,6.571,75097.529,0,251.41,1048.156,0,1.308,0.95,,,,,,,,,7359404,25248,1475.858,5.063,24962,5.006,0.05,20,tests performed,7300329,3821524,3719058,,8659,8978,145.33,76.08,74.04,,1787,1771,0.035,5023108,,,,
IRL,Europe,Ireland,26/09/2021,386419,9196,1313.714,5301,36,5.143,76928.268,1830.739,261.534,1055.323,7.167,1.024,0.96,,,272,54.15,25,4.941,233,46.443,7379332,19928,1479.854,3.996,24561,4.925,0.05,20,tests performed,7306602,3822751,3722961,1188,6273,8923,145.46,76.1,74.12,0.02,1776,1803,0.036,5023108,3227.8994,5.86,11.43,647.3244
IRL,Europe,Ireland,27/09/2021,386419,0,1313.714,5301,0,5.143,76928.268,0,261.534,1055.323,0,1.024,0.97,,,,,,,,,7395125,15793,1483.021,3.167,23982,4.809,0.05,20,tests performed,7313865,3824305,3728227,1725,7263,8778,145.6,76.13,74.22,0.03,1748,1800,0.036,5023108,,,,
IRL,Europe,Ireland,28/09/2021,386419,0,1313.714,5301,0,5.143,76928.268,0,261.534,1055.323,0,1.024,0.97,,,,,,,,,7414099,18974,1486.827,3.805,23409,4.694,0.05,20,tests performed,7319965,3826046,3731959,2432,6100,8194,145.73,76.17,74.3,0.05,1631,1763,0.035,5023108,,,,
IRL,Europe,Ireland,29/09/2021,386419,0,1313.714,5301,0,5.143,76928.268,0,261.534,1055.323,0,1.024,0.97,,,,,,,,,7438579,24480,1491.736,4.909,22629,4.538,0.05,20,tests performed,7327121,3827404,3736053,4215,7156,7712,145.87,76.2,74.38,0.08,1535,1702,0.034,5023108,,,,
IRL,Europe,Ireland,30/09/2021,386419,0,1313.714,5301,0,5.143,76928.268,0,261.534,1055.323,0,1.024,0.97,,,,,,,,,7461563,22984,1496.345,4.609,21981,4.408,0.06,16.7,tests performed,7337067,3829340,3741324,6996,9946,7787,146.07,76.23,74.48,0.14,1550,1693,0.034,5023108,,,,
IRL,Europe,Ireland,01/10/2021,386419,0,1313.714,5301,0,5.143,76928.268,0,261.534,1055.323,0,1.024,0.97,,,,,,,,,7482586,21023,1500.561,4.216,21204,4.252,0.06,16.7,tests performed,7344216,3831068,3745486,8296,7149,7507,146.21,76.27,74.57,0.17,1494,1585,0.032,5023108,,,,
IRL,Europe,Ireland,02/10/2021,386419,0,1313.714,5301,0,5.143,76928.268,0,261.534,1055.323,0,1.024,0.98,,,,,,,,,7503194,20608,1504.694,4.133,20541,4.119,0.06,16.7,tests performed,7349659,3832276,3748523,9503,5443,7047,146.32,76.29,74.63,0.19,1403,1536,0.031,5023108,,,,
IRL,Europe,Ireland,03/10/2021,395525,9106,1300.857,5350,49,7,78741.09,1812.822,258.975,1065.078,9.755,1.394,0.98,,,300,59.724,33,6.522,275,54.743,7520197,17003,1508.103,3.41,20124,4.036,0.06,16.7,tests performed,7356190,3832648,3749795,14408,6531,7084,146.45,76.3,74.65,0.29,1410,1414,0.028,5023108,3357.8994,6.03,22.73,673.39465
IRL,Europe,Ireland,04/10/2021,395525,0,1300.857,5350,0,7,78741.09,0,258.975,1065.078,0,1.394,1,,,,,,,,,7534087,13890,1510.889,2.786,19852,3.981,0.06,16.7,tests performed,7368886,3833680,3752717,23220,12696,7860,146.7,76.32,74.71,0.46,1565,1339,0.027,5023108,,,,
IRL,Europe,Ireland,05/10/2021,395525,0,1300.857,5350,0,7,78741.09,0,258.975,1065.078,0,1.394,1.01,,,,,,,,,7551776,17689,1514.436,3.547,19668,3.944,0.06,16.7,tests performed,7384944,3834695,3755350,35670,16058,9283,147.02,76.34,74.76,0.71,1848,1236,0.025,5023108,,,,
IRL,Europe,Ireland,06/10/2021,395525,0,1300.857,5350,0,7,78741.09,0,258.975,1065.078,0,1.394,1.04,,,,,,,,,7575551,23775,1519.204,4.768,19567,3.924,0.06,16.7,tests performed,7400986,3835954,3758133,47714,16042,10552,147.34,76.37,74.82,0.95,2101,1221,0.024,5023108,,,,
IRL,Europe,Ireland,07/10/2021,395525,0,1300.857,5350,0,7,78741.09,0,258.975,1065.078,0,1.394,1.07,,,,,,,,,7598325,22774,1523.771,4.567,19537,3.918,0.06,16.7,tests performed,7417274,3836922,3760955,60260,16288,11458,147.66,76.39,74.87,1.2,2281,1083,0.022,5023108,,,,
IRL,Europe,Ireland,08/10/2021,395525,0,1300.857,5350,0,7,78741.09,0,258.975,1065.078,0,1.394,1.1,,,,,,,,,7621371,23046,1528.393,4.622,19826,3.976,0.06,16.7,tests performed,7427030,3837670,3763358,66889,9756,11831,147.86,76.4,74.92,1.33,2355,943,0.019,5023108,,,,
IRL,Europe,Ireland,09/10/2021,395525,0,1300.857,5350,0,7,78741.09,0,258.975,1065.078,0,1.394,1.12,,,,,,,,,7641579,20208,1532.445,4.053,19769,3.964,0.07,14.3,tests performed,7433810,3839195,3767295,68210,6780,12022,147.99,76.43,75,1.36,2393,988,0.02,5023108,,,,
IRL,Europe,Ireland,10/10/2021,404369,8844,1263.429,5398,48,6.857,80501.753,1760.663,251.523,1074.633,9.556,1.365,1.13,,,343,68.284,30,5.929,334,66.403,7659518,17939,1536.043,3.597,19903,3.991,0.07,14.3,tests performed,7442035,3839553,3768474,74918,8225,12264,148.16,76.44,75.02,1.49,2442,986,0.02,5023108,3418.6995,6.08,10.68,685.5875
IRL,Europe,Ireland,11/10/2021,404369,0,1263.429,5398,0,6.857,80501.753,0,251.523,1074.633,0,1.365,1.14,,,,,,,,,7674476,14958,1539.043,3,20056,4.022,0.07,14.3,tests performed,7454926,3840140,3770137,85580,12891,12291,148.41,76.45,75.06,1.7,2447,923,0.018,5023108,,,,
IRL,Europe,Ireland,12/10/2021,404369,0,1263.429,5398,0,6.857,80501.753,0,251.523,1074.633,0,1.365,1.14,,,,,,,,,7692403,17927,1542.638,3.595,20090,4.029,0.07,14.3,tests performed,7470103,3841141,3772246,97658,15177,12166,148.71,76.47,75.1,1.94,2422,921,0.018,5023108,,,,
IRL,Europe,Ireland,13/10/2021,404369,0,1263.429,5398,0,6.857,80501.753,0,251.523,1074.633,0,1.365,1.16,,,,,,,,,7717990,25587,1547.769,5.131,20348,4.081,0.07,14.3,tests performed,7486754,3841808,3773891,112007,16651,12253,149.05,76.48,75.13,2.23,2439,836,0.017,5023108,,,,
IRL,Europe,Ireland,14/10/2021,404369,0,1263.429,5398,0,6.857,80501.753,0,251.523,1074.633,0,1.365,1.16,,,,,,,,,7742894,24904,1552.763,4.994,20653,4.142,0.08,12.5,tests performed,7500916,3842776,3776004,123098,14162,11949,149.33,76.5,75.17,2.45,2379,836,0.017,5023108,,,,
IRL,Europe,Ireland,15/10/2021,404369,0,1263.429,5398,0,6.857,80501.753,0,251.523,1074.633,0,1.365,1.16,,,,,,,,,7766231,23337,1557.443,4.68,20694,4.15,0.08,12.5,tests performed,7512914,3844175,3778694,131021,11998,12269,149.57,76.53,75.23,2.61,2443,929,0.018,5023108,,,,
IRL,Europe,Ireland,16/10/2021,404369,0,1263.429,5398,0,6.857,80501.753,0,251.523,1074.633,0,1.365,1.16,,,,,,,,,7789636,23405,1562.137,4.694,21151,4.242,0.08,12.5,tests performed,7519224,3845887,3781594,132722,6310,12202,149.69,76.56,75.28,2.64,2429,956,0.019,5023108,,,,
IRL,Europe,Ireland,17/10/2021,416090,11721,1674.429,5446,48,6.857,82835.169,2333.416,333.345,1084.189,9.556,1.365,1.16,,,408,81.225,40,7.905,335,66.601,7809674,20038,1566.155,4.018,21451,4.302,0.08,12.5,tests performed,7526229,3846578,3782877,137759,7005,12028,149.83,76.58,75.31,2.74,2395,1004,0.02,5023108,3505.0994,6.17,14.86,702.91425
IRL,Europe,Ireland,18/10/2021,416090,0,1674.429,5446,0,6.857,82835.169,0,333.345,1084.189,0,1.365,1.17,,,,,,,,,7827779,18105,1569.786,3.631,21900,4.392,0.08,12.5,tests performed,7539476,3847933,3784712,147829,13247,12079,150.1,76.6,75.35,2.94,2405,1113,0.022,5023108,,,,
IRL,Europe,Ireland,19/10/2021,416090,0,1674.429,5446,0,6.857,82835.169,0,333.345,1084.189,0,1.365,1.18,,,,,,,,,7849137,21358,1574.069,4.283,22391,4.49,0.08,12.5,tests performed,7554153,3850199,3787076,157877,14677,12007,150.39,76.65,75.39,3.14,2390,1294,0.026,5023108,,,,
IRL,Europe,Ireland,20/10/2021,416090,0,1674.429,5446,0,6.857,82835.169,0,333.345,1084.189,0,1.365,1.18,,,,,,,,,7876554,27417,1579.567,5.498,22652,4.543,0.08,12.5,tests performed,7569205,3851944,3788964,169307,15052,11779,150.69,76.68,75.43,3.37,2345,1448,0.029,5023108,,,,
IRL,Europe,Ireland,21/10/2021,416090,0,1674.429,5446,0,6.857,82835.169,0,333.345,1084.189,0,1.365,1.17,,,,,,,,,7903893,27339,1585.05,5.483,23000,4.612,0.08,12.5,tests performed,7580843,3853458,3790919,177479,11638,11418,150.92,76.71,75.47,3.53,2273,1526,0.03,5023108,,,,
IRL,Europe,Ireland,22/10/2021,416090,0,1674.429,5446,0,6.857,82835.169,0,333.345,1084.189,0,1.365,1.17,,,,,,,,,7929127,25234,1590.11,5.06,23271,4.667,0.09,11.1,tests performed,7586058,3855481,3792642,178949,5215,10449,151.02,76.75,75.5,3.56,2080,1615,0.032,5023108,,,,
IRL,Europe,Ireland,23/10/2021,416090,0,1674.429,5446,0,6.857,82835.169,0,333.345,1084.189,0,1.365,1.16,,,,,,,,,7952161,23034,1594.73,4.619,23218,4.656,0.09,11.1,tests performed,7591595,3857443,3794839,180329,5537,10339,151.13,76.79,75.55,3.59,2058,1651,0.033,5023108,,,,
IRL,Europe,Ireland,24/10/2021,430261,14171,2024.429,5509,63,9,85656.331,2821.162,403.023,1096.731,12.542,1.792,1.16,,,464,92.373,37,7.312,350,69.763,7971276,19115,1598.563,3.833,23086,4.63,0.09,11.1,tests performed,7594279,3858691,3795716,180890,2684,9721,151.19,76.82,75.57,3.6,1935,1730,0.034,5023108,3604.0994,6.28,16.69,722.76776
IRL,Europe,Ireland,25/10/2021,430261,0,2024.429,5509,0,9,85656.331,0,403.023,1096.731,0,1.792,1.16,,,,,,,,,7988409,17133,1601.999,3.436,22947,4.602,0.09,11.1,tests performed,7601357,3859944,3796976,185461,7078,8840,151.33,76.84,75.59,3.69,1760,1716,0.034,5023108,,,,
IRL,Europe,Ireland,26/10/2021,430261,0,2024.429,5509,0,9,85656.331,0,403.023,1096.731,0,1.792,1.16,,,,,,,,,8004934,16525,1605.313,3.314,22257,4.463,0.1,10,tests performed,7611782,3861521,3798430,192861,10425,8233,151.54,76.88,75.62,3.84,1639,1617,0.032,5023108,,,,
IRL,Europe,Ireland,27/10/2021,430261,0,2024.429,5509,0,9,85656.331,0,403.023,1096.731,0,1.792,1.17,,,,,,,,,8027391,22457,1609.816,4.504,21548,4.321,0.1,10,tests performed,7623163,3863690,3800154,200354,11381,7708,151.76,76.92,75.65,3.99,1535,1678,0.033,5023108,,,,
IRL,Europe,Ireland,28/10/2021,430261,0,2024.429,5509,0,9,85656.331,0,403.023,1096.731,0,1.792,1.19,,,,,,,,,8052606,25215,1614.873,5.057,21245,4.26,0.1,10,tests performed,7633504,3865844,3801557,207141,10341,7523,151.97,76.96,75.68,4.12,1498,1769,0.035,5023108,,,,
IRL,Europe,Ireland,29/10/2021,430261,0,2024.429,5509,0,9,85656.331,0,403.023,1096.731,0,1.792,1.2,,,,,,,,,8077516,24910,1619.868,4.995,21198,4.251,0.1,10,tests performed,7639208,3867870,3803032,209345,5704,7593,152.08,77,75.71,4.17,1512,1770,0.035,5023108,,,,
IRL,Europe,Ireland,30/10/2021,430261,0,2024.429,5509,0,9,85656.331,0,403.023,1096.731,0,1.792,1.21,,,,,,,,,8102768,25252,1624.932,5.064,21515,4.315,0.11,9.1,tests performed,7643164,3869471,3804357,210375,3956,7367,152.16,77.03,75.74,4.19,1467,1718,0.034,5023108,,,,
IRL,Europe,Ireland,31/10/2021,445201,14940,2134.286,5564,55,7.857,88630.585,2974.254,424.893,1107.681,10.949,1.564,1.23,,,503,100.137,39,7.708,339,67.391,8125163,22395,1629.424,4.491,21984,4.409,0.11,9.1,tests performed,,,,,,7237,,,,,1441,1562,0.031,5023108,3667.4993,6.32,10.42,735.482
IRL,Europe,Ireland,01/11/2021,445201,0,2134.286,5564,0,7.857,88630.585,0,424.893,1107.681,0,1.564,1.24,,,,,,,,,8146604,21441,1633.723,4.3,22599,4.532,0.11,9.1,tests performed,7646708,3869773,3804677,213299,,6479,152.23,77.04,75.74,4.25,1290,1404,0.028,5023108,,,,
IRL,Europe,Ireland,02/11/2021,445201,0,2134.286,5564,0,7.857,88630.585,0,424.893,1107.681,0,1.564,1.26,,,,,,,,,8167603,20999,1637.935,4.211,23238,4.66,0.12,8.3,tests performed,7657365,3870887,3805793,221736,10657,6512,152.44,77.06,75.77,4.41,1296,1338,0.027,5023108,,,,
IRL,Europe,Ireland,03/11/2021,445201,0,2134.286,5564,0,7.857,88630.585,0,424.893,1107.681,0,1.564,1.26,,,,,,,,,8197624,30021,1643.955,6.02,24319,4.877,0.12,8.3,tests performed,7670514,3873433,3807696,230443,13149,6764,152.7,77.11,75.8,4.59,1347,1392,0.028,5023108,,,,
IRL,Europe,Ireland,04/11/2021,445201,0,2134.286,5564,0,7.857,88630.585,0,424.893,1107.681,0,1.564,1.25,,,,,,,,,8226535,28911,1649.753,5.798,24847,4.983,0.12,8.3,tests performed,7685677,3874974,3808999,242764,15163,7453,153.01,77.14,75.83,4.83,1484,1304,0.026,5023108,,,,
IRL,Europe,Ireland,05/11/2021,445201,0,2134.286,5564,0,7.857,88630.585,0,424.893,1107.681,0,1.564,1.25,,,,,,,,,8253971,27436,1655.255,5.502,25208,5.055,0.13,7.7,tests performed,7702799,3876609,3810120,257135,17122,9084,153.35,77.18,75.85,5.12,1808,1248,0.025,5023108,,,,
